!DEC ver. 4 2014-04-06
! H. Nakamura, H. Curran, A. D. Polo Cordoba, W. J. Pitz, P. Dagaut, C. Togbe, S. M. Sarathy, M. Mehl, J. Agudelo, F. Bustamante, 
! "An experimental and modeling study of diethyl carbonate oxidation"
! submitted to Combustion and Flame in 2014.
!
!version:c4_54.1.inp
c2h5coc2h4s           2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c3h6coc2h5-1          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c3h6coc2h5-2          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c3h6coc2h5-3          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c3h6coch3-1           2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c3h6coch3-2           2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c3h6coch3-3           2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c4h6cho1-43           2   482.331     5.306     0.000     0.000     0.000    !flamemaster
c4h6cho1-44           2   482.331     5.306     0.000     0.000     0.000    !flamemaster
c4h8coch3-1           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c4h8coch3-2           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c4h8coch3-3           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c4h8coch3-4           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10cho-1            2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10cho-2            2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10cho-3            2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10cho-4            2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10cho-5            2   534.323     5.625     0.000     0.000     0.000    !flamemaster
c5h10ooh1-5           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
c5h11-1               2   440.735     5.041     0.000     0.000     0.000    !flamemaster
c5h11-2               2   440.735     5.041     0.000     0.000     0.000    !flamemaster
c5h11-3               2   440.735     5.041     0.000     0.000     0.000    !flamemaster
c5h9o1-4              2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c5h9o1-5              2   489.084     5.348     0.000     0.000     0.000    !flamemaster
c5h9ooh1-4            2   543.585     5.680     0.000     0.000     0.000    !flamemaster
c5h9ooh1-5            2   543.585     5.680     0.000     0.000     0.000    !flamemaster
c6h11                 2   482.473     5.307     0.000     0.000     0.000    !flamemaster
c6h12-1               2   485.857     5.328     0.000     0.000     0.000    !flamemaster
c6h12-2               2   485.857     5.328     0.000     0.000     0.000    !flamemaster
c6h12-3               2   485.857     5.328     0.000     0.000     0.000    !flamemaster
c6h12o1-2             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o1-3             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o1-4             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o1-5             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o2-3             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o2-4             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o2-5             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12o3-4             2   537.467     5.643     0.000     0.000     0.000    !flamemaster
c6h12ooh1-2           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh1-2o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh1-3           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh1-3o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh1-4           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh1-4o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh1-5           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh1-5o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh2-1           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh2-1o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh2-3           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh2-3o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh2-4           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh2-4o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh2-5           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh2-5o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh2-6           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh2-6o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh3-1           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh3-1o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh3-2           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh3-2o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh3-4           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh3-4o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh3-5           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh3-5o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h12ooh3-6           2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h12ooh3-6o2         2   677.149     6.436     0.000     0.000     0.000    !flamemaster
c6h13-1               2   489.224     5.349     0.000     0.000     0.000    !flamemaster
c6h13-2               2   489.224     5.349     0.000     0.000     0.000    !flamemaster
c6h13-3               2   489.224     5.349     0.000     0.000     0.000    !flamemaster
c6h13o-1              2   540.597     5.662     0.000     0.000     0.000    !flamemaster
c6h13o-2              2   540.597     5.662     0.000     0.000     0.000    !flamemaster
c6h13o2-1             2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h13o2-2             2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h13o2-3             2   588.653     5.943     0.000     0.000     0.000    !flamemaster
c6h13o2h-1            2   591.585     5.960     0.000     0.000     0.000    !flamemaster
c6h13o2h-2            2   591.585     5.960     0.000     0.000     0.000    !flamemaster
c6h13o2h-3            2   591.585     5.960     0.000     0.000     0.000    !flamemaster
c6h13o-3              2   540.597     5.662     0.000     0.000     0.000    !flamemaster
cc4h8o                2   444.197     5.063     0.000     0.000     0.000    !flamemaster
cc5h10                2   437.102     5.017     0.000     0.000     0.000    !flamemaster
cc5h10ooh-a           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
cc5h10ooh-ao2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
cc5h10ooh-b           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
cc5h10ooh-bo2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
cc5h10ooh-d           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
cc5h10ooh-do2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
cc5h11                2   440.735     5.041     0.000     0.000     0.000    !flamemaster
cc5h11o2              2   546.691     5.698     0.000     0.000     0.000    !flamemaster
cc5h11o2h             2   549.783     5.717     0.000     0.000     0.000    !flamemaster
c-dc5h10o             2   492.434     5.369     0.000     0.000     0.000    !flamemaster
ch2ch2coch3           2   440.584     5.040     0.000     0.000     0.000    !flamemaster
ch2choohcoch3         2   546.562     5.698     0.000     0.000     0.000    !flamemaster
ch3chcho              2   387.860     4.687     0.000     0.000     0.000    !flamemaster
ch3chcoch3            2   440.584     5.040     0.000     0.000     0.000    !flamemaster
ch3choococh3          2   546.562     5.698     0.000     0.000     0.000    !flamemaster
ch3coch2o             2   447.639     5.086     0.000     0.000     0.000    !flamemaster
ch3coch2o2            2   502.115     5.429     0.000     0.000     0.000    !flamemaster
ch3coch2o2h           2   505.403     5.449     0.000     0.000     0.000    !flamemaster
dc5h10ooh-a           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
dc5h10ooh-ao2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
dc5h10ooh-b           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
dc5h10ooh-bo2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
dc5h10ooh-c           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
dc5h10ooh-co2         2   639.455     6.230     0.000     0.000     0.000    !flamemaster
dc5h11                2   440.735     5.041     0.000     0.000     0.000    !flamemaster
dc5h11o2              2   546.691     5.698     0.000     0.000     0.000    !flamemaster
dc5h11o2h             2   549.783     5.717     0.000     0.000     0.000    !flamemaster
ic3h5coc2h4p          2   527.994     5.587     0.000     0.000     0.000    !flamemaster
ic3h5coc2h4s          2   527.994     5.587     0.000     0.000     0.000    !flamemaster
ic3h5coc2h5           2   531.165     5.606     0.000     0.000     0.000    !flamemaster
ic3h5coch2            2   482.331     5.306     0.000     0.000     0.000    !flamemaster
ic3h5coch3            2   485.716     5.327     0.000     0.000     0.000    !flamemaster
ic3h6chcoch2          2   527.994     5.587     0.000     0.000     0.000    !flamemaster
ic3h6chcoch3          2   531.165     5.606     0.000     0.000     0.000    !flamemaster
ic3h6coc2h3           2   527.994     5.587     0.000     0.000     0.000    !flamemaster
ic3h6coc2h5           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
ic3h6coch3            2   489.084     5.348     0.000     0.000     0.000    !flamemaster
ic3h7coc2h3           2   531.165     5.606     0.000     0.000     0.000    !flamemaster
ic3h7coc2h4p          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
ic3h7coc2h4s          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
ic3h7coc2h5           2   537.467     5.643     0.000     0.000     0.000    !flamemaster
ic3h7coch2            2   489.084     5.348     0.000     0.000     0.000    !flamemaster
ic4h6q2-ii            2   597.176     5.992     0.000     0.000     0.000    !flamemaster
ic4h7-i1              2   380.022     4.633     0.000     0.000     0.000    !flamemaster
ic4h8ooh-i            2   502.252     5.430     0.000     0.000     0.000    !flamemaster
ic4h8ooh-io2          2   600.078     6.009     0.000     0.000     0.000    !flamemaster
ic4h8ooh-t            2   502.252     5.430     0.000     0.000     0.000    !flamemaster
ic4h8ooh-to2          2   600.078     6.009     0.000     0.000     0.000    !flamemaster
ic4h9o2               2   502.252     5.430     0.000     0.000     0.000    !flamemaster
ic4h9o2h              2   505.540     5.450     0.000     0.000     0.000    !flamemaster
ic4ketii              2   549.655     5.716     0.000     0.000     0.000    !flamemaster
ic4ketit              2   549.655     5.716     0.000     0.000     0.000    !flamemaster
ic5ketaa              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketab              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketac              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketad              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketca              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketcb              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketcd              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketda              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketdb              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
ic5ketdc              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
nc3h7coc2h4p          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
nc3h7coc2h4s          2   534.323     5.625     0.000     0.000     0.000    !flamemaster
nc3h7coc2h5           2   537.467     5.643     0.000     0.000     0.000    !flamemaster
nc3h7coch2            2   489.084     5.348     0.000     0.000     0.000    !flamemaster
nc4h9coch2            3   534.323     5.625     0.000     0.000     0.000    !flamemaster
nc4h9coch3            2   537.467     5.643     0.000     0.000     0.000    !flamemaster
neo-c5h10o            2   492.434     5.369     0.000     0.000     0.000    !flamemaster
neoc5h10ooh           2   546.691     5.698     0.000     0.000     0.000    !flamemaster
neoc5h10ooh-o2        2   639.455     6.230     0.000     0.000     0.000    !flamemaster
neoc5h11              2   440.735     5.041     0.000     0.000     0.000    !flamemaster
neoc5h11o             2   495.769     5.390     0.000     0.000     0.000    !flamemaster
neoc5h11o2            2   546.691     5.698     0.000     0.000     0.000    !flamemaster
neoc5h11o2h           2   549.783     5.717     0.000     0.000     0.000    !flamemaster
neoc5h12              2   444.347     5.064     0.000     0.000     0.000    !flamemaster
neoc5h9q2             2   639.455     6.230     0.000     0.000     0.000    !flamemaster
neoc5h9q2-n           2   639.455     6.230     0.000     0.000     0.000    !flamemaster
neoc5kejol            2   540.467     5.661     0.000     0.000     0.000    !flamemaster
neoc5ket              2   591.463     5.959     0.000     0.000     0.000    !flamemaster
neoc5ketox            2   540.467     5.661     0.000     0.000     0.000    !flamemaster
o2c4h8cho             2   588.531     5.942     0.000     0.000     0.000    !flamemaster
o2hc4h8co             2   588.531     5.942     0.000     0.000     0.000    !flamemaster
sc3h5coch2            2   482.331     5.306     0.000     0.000     0.000    !flamemaster
tc3h6coc2h3           2   527.994     5.587     0.000     0.000     0.000    !flamemaster
tc3h6coc2h5           2   534.323     5.625     0.000     0.000     0.000    !flamemaster
tc3h6coch3            2   489.084     5.348     0.000     0.000     0.000    !flamemaster
tc4h8ooh-i            2   502.252     5.430     0.000     0.000     0.000    !flamemaster
tc4h8ooh-io2          2   600.078     6.009     0.000     0.000     0.000    !flamemaster
tc4h9o2               2   502.252     5.430     0.000     0.000     0.000    !flamemaster
tc4h9o2h              2   505.540     5.450     0.000     0.000     0.000    !flamemaster
ch2o2hcho             2   436.000     3.970     0.000     0.000     2.000  !wjp based on ch3cho
o2hc4h7cho            2   464.2       5.009   2.6 0.0 1.0  !wjp based on nc3h7cho
ch3choohcoch3         2   454.0       5.413   3.3 0.0 1.0  !wjp based on methylethylketone (c2h5coch3)
ic3h6chcho            2   476.0       5.778   2.6 0.0 1.0  !wjp based on nc4h9cho (pentanal)
ic3h6chco             2   476.0       5.778   2.6 0.0 1.0  !wjp based on nc4h9cho (pentanal)
ac3h5chcho            2   476.0       5.778   2.6 0.0 1.0  !wjp based on nc4h9cho (pentanal)
c4h8oh-1o2            2   502.2       5.356   1.8 0.0 1.0 !   wjp based on nc4h9oh (n-butanol)
c4h8oh-2o2            2   502.2       5.356   1.8 0.0 1.0 !   wjp based on nc4h9oh (n-butanol)
ic4h8o2h-i            2   502.2       5.356   1.8 0.0 1.0 !   wjp based on nc4h9oh (n-butanol)
ic4h8o2h-t            2   502.2       5.356   1.8 0.0 1.0 !   wjp based on nc4h9oh (n-butanol)
tc4h8o2h-i            2   502.2       5.356   1.8 0.0 1.0 !   wjp based on nc4h9oh (n-butanol)
!kaiser, e.w., wallington, t.j., hurley, m. d., platz, j., curran, h. j., pitz, w. j., and westbrook, c. k., 
!"experimental and modeling study of premixed atmospheric-pressure dimethyl ether-air flames", 
!journal of physical chemistry, a 104, no. 35, 8194-8206, 2000; 
!lawrence livermore national laboratory, livermore, ca, ucrl-jc-136123
!ucrl-web-204236
!review and release date: may 19, 2004.
as                 0  1045.500     4.580     0.000     0.000     0.000 ! mec
ash                1   199.300     4.215     0.000     0.000     1.000 ! mec
ash2               2   229.600     4.180     0.000     0.000     1.000 ! mec
c2                 1    97.530     3.621     0.000     1.760     4.000
c2o                1   232.400     3.828     0.000     0.000     1.000 ! *
cn2                1   232.400     3.828     0.000     0.000     1.000 ! ois
c2h4oh             2   470.600     4.410     0.000     0.000     1.500 ! c2h5oh
hoc2h4oh           2   510.5       4.762     2.2       0.0       1.5   ! wjp
o2c2h4o2h          2   510.5       4.762     2.2       0.0       1.5   ! hoc2h4oh
c2n                1   232.400     3.828     0.000     0.000     1.000 ! ois
c2n2               1   349.000     4.361     0.000     0.000     1.000 ! ois
c3h2               2   209.000     4.100     0.000     0.000     1.000 ! *
c3h2(s)            2   209.000     4.100     0.000     0.000     1.000 ! *
c4h3               1   357.000     4.720     0.000     0.000     1.000 ! nmm
c3h4o              2   443.200     4.120     0.000     0.000     1.000 ! nmm
chchcho            2   443.200     4.120     0.000     0.000     1.000 ! nmm
hcccho             2   443.200     4.120     0.000     0.000     1.000 ! nmm
hccco              2   443.200     4.120     0.000     0.000     1.000 ! nmm
h2cchco            2   443.200     4.120     0.000     0.000     1.000 ! nmm
ch3cco             2   443.200     4.120     0.000     0.000     1.000 ! nmm
ch2chco            2   443.200     4.120     0.000     0.000     1.000 ! nmm
ch3och2o2          2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch2och2o2h         2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3och2o2h         2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3och2oh          2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3och2o           2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3ocho            2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3oco             2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch2ocho            2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
o2ch2och2o2h       2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ho2ch2ocho         2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
och2ocho           2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
hoch2oco           2   395.0       4.037     1.3       0.0       1.0   ! ch3och3
ch3coch2o2         2   435.500     4.860     2.9       0.000     1.000 ! ch3coch3
ch3coch2o2h        2   435.500     4.860     2.9       0.000     1.000 ! ch3coch3
ch3coch2o          2   435.500     4.860     2.9       0.000     1.000 ! ch3coch3
ch2ch2coch3        2   435.500     4.860     2.9       0.000     1.000 ! ch3coch3
c2h5coch3          2   454.0       5.413     3.3       0.000     1.000 ! wjp,rpd
c2h5coch2          2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
c2h3coch3          2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch2ch2coch3        2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch3chcoch3         2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch3choohcoch2      2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch2choohcoch3      2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch3choohcoch3      2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch3choohcoch3      2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
ch3choococh3       2   454.0       5.413     3.3       0.000     1.000 ! c2h5coch3
c3h4               1   324.800     4.290     0.000     0.000     1.000 ! nmm
c3h4c              2   324.800     4.290     0.000     0.000     1.000 ! nmm
hoc3h6o2           2   487.900     4.820     0.000     0.000     1.000 ! nmm
c4h                1   357.000     4.720     0.000     0.000     1.000 ! nmm
c4h2oh             2   224.700     4.162     0.000     0.000     1.000 ! *
ch3chcch           2   355.000     4.650     0.000     0.000     1.000 ! nmm
c4h8               2   355.000     4.650     0.000     0.000     1.000 ! nmm
c4h8oh-1           2   496.000     5.200     0.000     0.000     1.000 ! nmm
c4h8oh-2           2   496.000     5.200     0.000     0.000     1.000 ! nmm
o2c4h8oh-1         2   496.000     5.200     0.000     0.000     1.000 ! *
o2c4h8oh-2         2   496.000     5.200     0.000     0.000     1.000 ! *
io2c4h8oh          2   496.000     5.200     0.000     0.000     1.000 ! *
c5h2               1   408.000     5.200     0.000     0.000     1.000 ! nmm
c5h3               1   408.000     5.200     0.000     0.000     1.000 ! nmm
c5h5               1   408.000     5.200     0.000     0.000     1.000 ! nmm
c5h6               1   408.000     5.200     0.000     0.000     1.000 ! nmm
c5h7               2   408.000     5.200     0.000     0.000     1.000 ! nmm
cyc5h7             2   408.000     5.200     0.000     0.000     1.000 !
c5h8               2   408.000     5.200     0.000     0.000     1.000 ! nmm
c6h2               1   408.000     5.200     0.000     0.000     1.000 ! nmm
c6h4               2   412.300     5.349     0.000     0.000     1.000 ! jam
c6h5               2   412.300     5.349     0.000     0.000     1.000 ! jam
c6h5(l)            2   412.300     5.349     0.000     0.000     1.000 ! jam
c6h5oh             2   450.000     5.500     0.000     0.000     1.000 ! nmm
c6h5o              2   450.000     5.500     0.000     0.000     1.000 ! jam
oketphnl           2   450.000     5.500     0.000     0.000     1.000 !
c6h4o2             2   450.000     5.500     0.000     0.000     1.000
c5h4o              2   450.000     5.500     0.000     0.000     1.000 ! nmm
c5h4oh             2   450.000     5.500     0.000     0.000     1.000 ! nmm
c5h5o              2   450.000     5.500     0.000     0.000     1.000 ! nmm
c5h5oh             2   450.000     5.500     0.000     0.000     1.000 ! nmm
c6h5c2h            2   468.500     5.230     0.000     0.000     1.000 ! nmm
lc6h5              2   426.300     5.510     0.000     0.000     1.000
lc3h3c3h2          2   426.300     5.510     0.000     0.000     1.000
lc3h4c3h2          2   426.300     5.510     0.000     0.000     1.000
lc3h3c3h3          2   426.300     5.510     0.000     0.000     1.000
c6h6               2   468.500     5.230     0.000     10.30     1.000 ! nmm
c6h7               2   468.500     5.230     0.000     0.000     1.000 ! nmm
cyc6h7             2   468.500     5.230     0.000     0.000     1.000 ! nmm
cyc6h8             2   468.500     5.230     0.000     0.000     1.000 ! nmm
c6h5ch2            2   495.300     5.680     0.000     0.000     1.000 ! nmm
c6h5ch3            2   495.300     5.680     0.430     12.30     1.000 ! nmm
c6h4ch3            2   495.300     5.680     0.000     0.000     1.000 ! nmm
ch3c6h4            2   495.300     5.680     0.000     0.000     1.000 ! nmm
c6h5co             2   622.400     5.530     0.000     0.000     1.000 ! nmm
c6h5cho            2   622.400     5.530     0.000     0.000     1.000 ! nmm
c6h5ch2oh          2   622.400     5.530     0.000     0.000     1.000 ! nmm
oc6h4ch3           2   621.100     5.640     0.000     0.000     1.000 ! nmm
hoc6h4ch3          2   621.100     5.640     0.000     0.000     1.000 ! nmm
xylylene           2   523.600     6.182     0.000     0.000     1.000
xylylrad           2   523.600     6.182     0.000     0.000     1.000
c6h5c2h5           2   523.600     5.960     0.000     0.000     1.000 ! nmm
ach3c2h3           2   523.600     5.960     0.000     0.000     1.000
ach3c2h5           2   523.600     5.960     0.000     0.000     1.000
ach2rc2h3          2   523.600     5.960     0.000     0.000     1.000
ach3ch3            2   523.600     5.960     0.000     0.000     1.000 !
ach3rch2           2   523.600     5.960     0.000     0.000     1.000
c6h9               2   426.300     5.510     0.000     0.000     1.000 ! nmm
c6h10              2   426.300     5.510     0.000     0.000     1.000 ! nmm
c8h14              2   494.000     6.170     0.000     0.000     1.000 ! nmm
ic8h14             2   494.000     6.170     0.000     0.000     1.000 ! nmm
c6h5c2h3           2   546.200     6.000     0.130     15.00     1.000 ! nmm
c6h5chch           2   546.200     6.000     0.000     0.000     1.000 ! nmm
c6h5cch2           2   546.200     6.000     0.000     0.000     1.000
c6h5c2h            2   534.300     5.710     0.770     0.000     1.000 ! nmm
c6h5c2             2   534.300     5.710     0.000     0.000     1.000 ! nmm
c6h4c2h3           2   546.200     6.000     0.000     0.000     1.000 ! nmm
c6h4c2h            2   534.300     5.710     0.000     0.000     1.000 ! nmm
aac2h5             2   695.000     6.530     0.000     0.000     1.000
aac2h3             2   689.800     6.500     0.000     0.000     1.000
aarcch2            2   689.800     6.500     0.000     0.000     1.000
aacch              2   689.800     6.500     0.000     0.000     1.000
aracch             2   689.800     6.500     0.000     0.000     1.000
arac2h3            2   687.200     6.490     0.000     0.000     1.000
c6h5cco            2   588.200     5.940     0.000     0.000     1.0001
c10h7              2   630.400     6.180     0.000     0.000     1.000 ! nmm
c10h7o             2   630.400     6.180     0.000     0.000     1.000 ! nmm
ac2h3c2h5          2   630.400     6.180     0.000     0.000     1.000
ac2h3c2h3          2   630.400     6.180     0.000     0.000     1.000
c10h8              2   630.400     6.180     0.000     16.50     1.000 ! nmm
c10h9              2   630.400     6.180     0.000     0.000     1.000 ! nmm
c10h10             2   630.400     6.180     0.000     0.000     1.000 ! nmm
c10h7ch2           2   660.00      6.350     0.000     0.000     1.000 ! nmm
aach3ch2           2   660.0       6.350     0.000     0.000     1.000
c10h7oh            2   663.45      6.362     0.000     0.000     1.000
c10h7ch3           2   660.0       6.350     0.000     0.000     1.000 ! nmm
flrnthn            2   812.3       7.170     0.000     0.000     1.000 ! nmm
acephen            2   812.3       7.170     0.000     0.000     1.000
anthracn           2   772.0       6.960     0.000     25.40     1.000
ch3indene          2   625.0       6.150     0.000     0.000     1.000
ch3indenyl         2   625.0       6.150     0.000     0.000     1.000
aaach3             2   783.9       6.995     0.000     0.000     1.000
p1henanol          2   783.9       6.995     0.000     0.000     1.000
p5henanol          2   783.9       6.995     0.000     0.000     1.000
p1hanoxy           2   783.9       6.995     0.000     0.000     1.000
p5hanoxy           2   783.9       6.995     0.000     0.000     1.000
aaarch2            2   783.9       6.995     0.000     0.000     1.000
aaac2h5            2   816.6       7.160     0.000     0.000     1.000
aaac2h3            2   812.0       7.137     0.000     0.000     1.000
phnthrn            2   772.0       6.960     0.000     38.80     1.000
pentanaph          2   772.0       6.960     0.000     0.000     1.000
penaprad           2   772.0       6.960     0.000     0.000     1.000
p1hnthrnyl         2   772.0       6.960     0.000     38.80     1.000 ! nmm
p5hnthrnyl         2   772.0       6.960     0.000     38.80     1.000
pyrene             2   834.9       7.240     0.000     0.000     1.000 ! nmm
cy5pyren           2   862.0       7.382     0.000     0.000     1.000
h4pentdef          2   834.9       7.240     0.000     0.000     1.000
h4pdfrad           2   834.9       7.240     0.000     0.000     1.000
pyrenyl            2   834.9       7.240     0.000     0.000     1.000 ! nmm
dhpyrene           2   834.9       7.240     0.000     0.000     1.000
benzoap            2   832.5       7.550     1.400     0.000     1.000 ! nmm
smiley             2   832.5       7.550     0.000     0.000     1.000
benzoghi           2   832.5       7.550     0.000     0.000     1.000
cpentacd           2   832.5       7.550     0.000     0.000     1.000
acec10h8           2   695.4       6.760     0.000     0.000     1.000 ! nmm
acec10h7           2   695.4       6.760     0.000     0.000     1.000
indene             2   588.6       5.960     0.650     0.000     1.000 ! nmm
indenyl            2   588.6       5.960     0.000     0.000     1.000 ! nmm
ch3ndene           2   588.6       5.960     0.000     0.000     1.000 ! nmm
ch3ndnyl           2   588.6       5.960     0.000     0.000     1.000 ! nmm
ch3flrne           2   712.6       6.890     0.000     0.000     1.000
ch3flrnl           2   712.6       6.890     0.000     0.000     1.000
flrene             2   712.6       6.890     0.000     0.000     1.000
flrnylp            2   712.6       6.890     0.000     0.000     1.000
flrnyla            2   712.6       6.890     0.000     0.000     1.000
ch2flrne           2   712.6       6.890     0.000     0.000     1.000
c6h5c5h5           2   783.800     6.640     0.000     0.000     1.000
c6h5c5h4           2   783.800     6.640     0.000     0.000     1.000
bibenzyl           2   783.800     6.640     0.000     0.000     1.000 ! nmm
stilbene           2   772.0       6.960     0.000     0.000     1.000 ! nmm
stilbnrd           2   772.0       6.960     0.000     0.000     1.000 ! nmm
anthracn           2   772.0       6.960     0.000     0.000     1.000 ! nmm
dhanthrn           2   772.0       6.960     0.000     0.000     1.000
obzyltol           2   772.0       6.960     0.000     0.000     1.000
obzyltlr           2   772.0       6.960     0.000     0.000     1.000
dmdp               2   712.6       6.890     0.000     0.000     1.000
dmdprd             2   712.6       6.890     0.000     0.000     1.000
ch*                1    80.000     2.750     0.000     0.000     0.000!wkm
sch2               1   144.000     3.800     0.000     0.000     0.000
ch2chcch           2   373.700     4.790     0.000     0.000     1.000 ! nmm
ch2chcch2          2   373.700     4.790     0.000     0.000     1.000 ! nmm
ch3ccch2           2   357.100     4.720     0.000     0.000     1.000
ch3chcch2          2   357.100     4.720     0.000     0.000     1.000
ch2ch2cch          2   373.700     4.790     0.000     0.000     1.000 ! nmm
ch2chch2           2   316.000     4.220     0.000     0.000     1.000 ! nmm
c3h5               2   316.000     4.220     0.000     0.000     1.000
ch2chchch          2   357.100     4.720     0.000     0.000     1.000 ! nmm
