AR 0 127.697 3.462 0.0 1.609 2.0
N2 1 97.839 3.61 0.0 1.756 4.0
H2 1 304.69 2.19 0.0 0.775 280.0
H 0 541.672 1.53 0.0 0.666 0.0
O2 1 676.424 3.069 0.0 1.487 3.8
HE 0 11.442 2.715 0.0 0.204 2.0
O 0 235.686 2.485 0.0 0.744 0.0
H2O 2 637.056 2.943 1.851 1.407 4.0
OH 1 514.598 2.582 1.635 1.077 0.0
OHV 1 80.0 2.75 0.0 0.0 0.0
H2O2 2 1361.148 3.179 1.702 2.239 3.8
HO2 2 963.003 3.129 2.146 1.959 3.8
HOCO 2 498.0 3.59 0.0 0.0 2.0
CO 1 98.1 3.65 0.0 1.95 1.8
CO2 1 244.0 3.763 0.0 2.65 2.1
CH3O2H 2 481.8 3.626 0.0 0.0 1.0
CH3O2 2 481.8 3.626 0.0 0.0 1.0
CH2O2H 2 238.4 3.496 0.0 0.0 1.5
CH4 2 141.4 3.746 0.0 2.6 13.0
CH3 1 144.0 3.8 0.0 0.0 0.0
CH2 1 144.0 3.8 0.0 0.0 0.0
CH2(S) 1 144.0 3.8 0.0 0.0 0.0
C 0 71.4 3.298 0.0 0.0 0.0
CH 1 80.0 2.75 0.0 0.0 0.0
CHV 1 80.0 2.75 0.0 0.0 0.0
CH3OH 2 481.8 3.626 0.0 0.0 1.0
CH3O 2 417.0 3.69 1.7 0.0 2.0
CH2OH 2 417.0 3.69 1.7 0.0 2.0
HO2CHO 2 436.0 3.97 0.0 0.0 2.0
HOCH2O 2 470.6 4.41 0.0 0.0 1.5
O2CHO 2 436.0 3.97 0.0 0.0 2.0
HOCHO 2 436.0 3.97 0.0 0.0 2.0
OCHO 2 498.0 3.59 0.0 0.0 2.0
CH2O 2 498.0 3.59 0.0 0.0 2.0
HCO 2 498.0 3.59 0.0 0.0 0.0
HCOH 2 498.0 3.59 0.0 0.0 1.0
C2H5O2H 2 470.6 4.41 0.0 0.0 1.5
C2H5O2 2 470.6 4.41 0.0 0.0 1.5
C2H6 2 247.5 4.35 0.0 0.0 1.5
C2H5 2 247.5 4.35 0.0 0.0 1.5
CHOCHO 1 440.2 4.01 0.0 0.0 2.0
C2H3OO 2 436.0 3.97 0.0 0.0 2.0
CHCHO 2 436.0 3.97 0.0 0.0 2.0
C2H4 2 238.4 3.496 0.0 0.0 1.5
C2H3 2 265.3 3.721 0.0 0.0 1.0
C2O 1 232.4 3.828 0.0 0.0 1.0
C2H2 1 265.3 3.721 0.0 0.0 2.5
C2H 1 265.3 3.721 0.0 0.0 2.5
H2CC 2 209.0 4.1 0.0 0.0 2.5
C2 1 97.53 3.621 0.0 1.76 4.0
O2C2H4OH 2 523.2 5.664 1.7 0.0 1.0
C2H4O2H 2 470.6 4.41 0.0 0.0 1.5
C2H4O1-2 2 436.0 3.97 0.0 0.0 2.0
C2H3O1-2 2 436.0 3.97 0.0 0.0 2.0
C2H5OH 2 470.6 4.41 0.0 0.0 1.5
C2H5O 2 470.6 4.41 0.0 0.0 1.5
PC2H4OH 2 470.6 4.41 0.0 0.0 1.5
SC2H4OH 2 470.6 4.41 0.0 0.0 1.5
O2CH2CHO 2 275.049 5.428 0.0 0.0 1.0
HO2CH2CO 2 279.007 5.505 1.3 0.0 1.0
CH2CO2 2 899.0 5.64 0.0 0.0 0.0
CH3CHOHOJ 2 470.3 4.6 0.0 0.0 1.0
CH3CHO 2 436.0 3.97 0.0 0.0 2.0
CH3CO 2 436.0 3.97 0.0 0.0 2.0
CH2CHO 2 436.0 3.97 0.0 0.0 2.0
C2H3OH 2 470.6 4.41 0.0 0.0 1.5
C2H2OH 2 224.7 4.162 0.0 0.0 1.0
SC2H2OH 2 436.0 3.97 0.0 0.0 2.0
CH2CO 2 436.0 3.97 0.0 0.0 2.0
HCCO 2 150.0 2.5 0.0 0.0 1.0
HCCOH 2 436.0 3.97 0.0 0.0 2.0
CH2COOH 2 784.947 4.04 1.3 0.0 1.0
CH3CCO 2 749.596 5.14 0.0 0.0 0.0
CH3COH 2 470.6 4.41 0.0 0.0 1.5
CH3CO3H 2 436.0 3.97 0.0 0.0 2.0
CH3CO3 2 436.0 3.97 0.0 0.0 2.0
CH3CO2 2 436.0 3.97 0.0 0.0 2.0
CH3CCHO 2 313.367 5.35 0.0 0.0 0.0
CH2CCO 2 419.557 4.557 0.0 0.0 1.0
NC3H7O2H 2 481.5 4.997 1.7 0.0 1.0
NC3H7O2 2 481.5 4.997 1.7 0.0 1.0
C3H6OOH1-2 2 435.2 4.662 2.7 0.0 1.0
C3H6OOH1-3 2 435.2 4.662 2.7 0.0 1.0
C3H6OOH2-1 2 435.2 4.662 2.7 0.0 1.0
C3H6OOH1-3O2 2 435.2 4.662 2.7 0.0 1.0
C3KET12 2 464.2 5.009 2.6 0.0 1.0
C3KET13 2 464.2 5.009 2.6 0.0 1.0
C3H6O1-2 2 403.6 4.968 2.0 0.0 1.0
C3H6O1-3 2 403.6 4.968 2.0 0.0 1.0
SC3H5OO 2 481.5 4.997 1.7 0.0 1.0
TC3H5OO 2 481.5 4.997 1.7 0.0 1.0
CH3COCHO 2 301.658 5.31 0.0 0.0 1.0
CH2CHOCHO 2 322.943 5.25 0.0 0.0 0.0
OCHCH2CH2O 2 459.9 5.0 0.0 0.0 1.0
CH2CHOCO 2 395.0 4.037 1.3 0.0 1.0
C3H8 2 303.4 4.81 0.0 0.0 1.0
IC3H7 2 303.4 4.81 0.0 0.0 1.0
NC3H7 2 303.4 4.81 0.0 0.0 1.0
CH3CHCHO 2 387.86 4.687 0.0 0.0 0.0
