!TRANSPORT DATA
CH2CHO                    2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_005_CH3CHO_PYROSPEC>
!<004_C2_006_C2H3OH_LTOXID>
CH2COHCO                  2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: HOC*CCJ*O
!</004_C2_006_C2H3OH_LTOXID>
!<004_C2_006_C2H3OH_PYROSPEC>
C2H3OH                    2  470.600  4.410    0.000    0.000    1.500    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C2H2OH                    2  224.700  4.162    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
SC2H2OH                   2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: CH3CO
!</004_C2_006_C2H3OH_PYROSPEC>
!<004_C2_007_CH2CO_PYROSPEC>
CH2CO                     2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
HCCO                      2  150.000  2.500    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
HCCOH                     2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2COOH                   2  784.947  4.040    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3CCO                    2  749.596  5.140    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3COH                    2  470.600  4.410    0.000    0.000    1.500    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_007_CH2CO_PYROSPEC>
!<004_C2_008_ACID_PYROSPEC>
CH3CO3H                   2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3CO3                    2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3CO2                    2  436.000  3.970    0.000    0.000    2.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_008_ACID_PYROSPEC>
!<004_C2_009_CH3OCH3_LTOXID>
CH3OCH2O2H                2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3OCH2O2                 2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2OCH2O2H                2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
O2CH2OCH2O2H              2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
HO2CH2OCHO                2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
OCH2OCHO                  2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
HOCH2OCO                  2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3OCH2OH                 2  405.540  5.690    0.000    0.000    1.000    !\AUTHOR: KPS !\REF: DAMES, CNF, 2016 !\COMMENT:
CH3OCH2O                  2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_009_CH3OCH3_LTOXID>
!<004_C2_009_CH3OCH3_PYROSPEC>
CH3OCH3                   2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3OCH2                   2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_009_CH3OCH3_PYROSPEC>
!<004_C2_010_CH3OCHO_PYROSPEC>
CH3OCHO                   2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3OCO                    2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2OCHO                   2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</004_C2_010_CH3OCHO_PYROSPEC>
!<005_C3_001_C3H8_HTOXID>
CH3COCH                   2  320.445  5.360    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2COCH2                  2  334.598  5.640    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3CCHO                   2  313.367  5.350    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2CCO                    2  419.557  4.557    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_001_C3H8_HTOXID>
!<005_C3_001_C3H8_LTOXID>
NC3H7O2H                  2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
NC3H7O2                   2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
IC3H7O2H                  2  459.500  5.036    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
IC3H7O2                   2  459.500  5.036    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH1-2                2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH1-3                2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH2-1                2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH1-2O2              2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH1-3O2              2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6OOH2-1O2              2  435.200  4.662    2.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3KET12                   2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3KET13                   2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H51-2,3OOH              2  549.655  5.716    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5O1-2OOH-3             2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
C3H6O1-2                  2  403.600  4.968    2.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H6O1-3                  2  403.600  4.968    2.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5-SOOH                 2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
SC3H5OO                   2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
TC3H5OO                   2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
CH3COCHO                  2  301.658  5.310    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3H3O2H
CH2CHOCHO                 2  322.943  5.250    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
OCHCH2CH2O                2  459.900  5.000    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH2CHOCO                  2  395.000  4.037    1.300    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H52-1,3OOH              2  549.655  5.716    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_001_C3H8_LTOXID>
!<005_C3_001_C3H8_PYROSPEC>
C3H8                      2  303.400  4.810    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
IC3H7                     2  303.400  4.810    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
NC3H7                     2  303.400  4.810    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_001_C3H8_PYROSPEC>
!<005_C3_002_C3H6_HTOXID>
CH3CHCHO                  2  387.860  4.687    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CH3CHCO                   2  443.200  4.120    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5O                     2  411.000  4.820    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
